-0.750458506732555,0.612518808598787,1.31160151050282,0.129426703594117,0.340139441039396,-0.717043469142874,1.08877069616032,0.0373539461048945,-0.793933999181411,-0.460262364888097,0.970601878443442,0.201205823311454,-1.17937788012627,0.733456852054716,-0.469280817132778,0.565896605867943,-0.889272042142776,0.0461605296349697,-0.446967415952429,-0.016956328448677,-0.249104480632267,-1.11743682088515,0.344916565257453,0.205540540224435,-0.534996451295116,-1.0776078762062,0.0848736917677681,0.157302519501507|17415|0
-1.00805180132439,0.467557802810782,1.25337990212593,-0.918960332232579,1.11904351565548,0.268797896271621,0.449812696429222,0.27867560805013,-0.457974533993266,-0.526027668898778,0.219056122409913,-0.131701411508614,-0.849666648594923,0.43878103467433,0.109965738515526,0.790957880402359,-1.05126954021934,0.104260322725266,-0.377745870016946,-0.171746459902123,-0.170017580545249,-0.697455319883022,-0.0748594156141051,-1.20025795176057,-0.0370273328016948,0.0124077000044353,-0.114737970480736,0.104272340999728|55386|0
1.18290091227287,-0.743888564471161,0.636011334568117,0.552021429444158,-1.16980420556227,-0.123009939237093,-0.711975598199826,0.0285437298441999,-0.270163484427664,0.690641870215221,-1.53596554795562,-0.659483633192621,-0.594754204486086,-0.0833225968938966,0.462283753025738,-1.25025134302676,-0.1852828904622,1.71743000386553,-0.94451794167633,-0.434931003640318,-0.240477543858973,-0.266120201482708,-0.169752823880734,-0.1580614417315,0.530547346758735,-0.196102597727161,0.056709718031488,0.040290337736315|59021|0
1.19827205116408,-2.02602775619472,1.64052504101447,-0.596890853968108,-2.89984584736432,0.0403015567129273,-1.95454663907185,0.297020521875176,0.0648138618578642,1.03279955505275,-1.60443455212668,-1.35346257951142,-2.02201609506889,-1.16192309541648,-1.80566154452422,-1.16240316114952,1.58284421731147,-0.0391148154052302,0.28419190310903,-0.336116311290738,-0.259994392637158,-0.194418707603255,-0.0155902910532354,0.694978562415706,0.236481754960194,-0.103875635540655,0.080130368889994,0.0464408907196158|17579|0
-1.46281130255082,-0.948580064196181,1.48312746533784,-0.0132982809212458,1.48525473419475,-1.93666140472638,-0.49799846083211,0.193831038454713,-0.312672984237846,-0.257328933126682,1.12570656141162,0.31947946058369,-1.16320430508585,0.660278351000987,-0.215003913654434,0.59613765195949,-0.777606787607607,0.201159728784854,-0.439334815880714,0.196772197009231,0.0790603449060048,-0.40543738517353,0.457604844971178,0.476326805404238,-0.918970149761055,-0.204906307452068,0.0652797319699051,0.210440248842457|27057|0
2.12249447822586,-1.92208853724409,-1.8513503228388,-2.55442863841794,0.74638465095128,3.721737821464,-1.91889334648837,0.940387122047613,-1.14239433559267,1.50300356468407,-0.164297514295241,-0.622478844593217,0.437227092994825,-0.401070175556402,0.48268965723416,-0.315918538698085,0.291906801778374,-0.291071491838382,-0.288222863760404,-0.2179168988976,-0.365650480734378,-0.837890397472913,0.447233287964937,0.636042253682867,-0.594914713998536,-0.470166652826284,0.0453773657913324,-0.0296411701169606|45469|0
-0.2483797141857,0.548221617574434,1.47739883575961,0.647092649927072,-0.297057400720373,-0.613620426472559,0.362408154947618,0.0674375786528663,0.194167851869797,-0.345165487238345,-1.21220672733792,-1.10754379095345,-2.39648620365642,0.364910880436594,0.138710398241563,-0.545917660763924,0.403009361678489,-0.154276571085628,1.03596057283727,-0.119346404698326,-0.120921171197003,-0.289993879483887,0.00102145937762368,0.363773359098333,-0.602366057165093,0.264163971759376,0.1243712333965,0.156687559596543|36984|0
1.74760438734165,-1.71694782534199,-0.989248453038208,-0.955558697343638,-0.921984571871241,0.0991030828230576,-0.777582695357736,0.0179309133055522,-0.114385735263518,0.78012136411252,0.0569208103821249,-0.0795175859872097,0.24135168977993,-0.236929076163345,-0.370572311895836,1.7838475168584,-0.483527999631846,-0.630387686382239,1.22178037473401,0.463856102723593,0.0770813420953132,-0.311451157712341,0.0500189603959623,-1.05590325392507,-0.480134046032794,-0.46517128448333,-0.0360873900848156,-0.0211659238299479|16753|0
-1.94797848224795,-1.51991800221853,1.73850505517781,-3.38511726598722,-0.74865029081905,-1.63471348314082,-0.998803007505543,0.442929310419654,0.552245491376209,-1.86889372467547,-0.846967210848573,0.902204138685535,0.872583951056958,-0.187257966647717,0.811253439149699,-2.06907307780373,0.144436231236746,1.85282751303461,-0.405890364011322,-0.107632397412541,0.024964033228585,0.12050471112094,-0.266334772591062,0.419623452537597,0.64011202295006,-0.757605063627189,0.0326105391235023,-0.187986005965234|3644|0
-4.72712802098816,4.48947175165248,-2.87212972760504,-2.3460248648389,0.387128275743146,-1.32777934343261,1.56677679835135,-0.0888363956302927,3.44487353886277,6.15161042246161,1.23341046843671,0.107060943492932,-1.19919012997726,-0.713034939342711,-0.367486079331965,-1.04284995588366,-0.989474128565743,-0.127033911403304,-0.341218002889435,2.31838836326313,-0.576910888611295,0.791347421338728,-0.144303565826653,0.718793444596666,0.347406263796398,-0.215531284863346,-0.559772434262529,-1.75277554803512|51055|0
-1.17436743613259,0.515964073302532,-0.890063785533537,-0.790676644057357,0.858742752089627,-0.991486337755572,0.744265263815119,0.22628525397268,0.241786274264241,-1.91319050335397,-1.03863682206572,-0.0122231742517159,-0.269904500754616,-1.39977221996441,-0.867869304171981,0.440622876010045,0.956136483660544,0.297816695519701,-0.55172033665812,-0.305124944612238,-0.0941930114379536,-0.338037981043272,-0.150835513072714,0.549886311124263,-0.626511046005436,-0.350923809972547,0.0655033709853268,0.0061331740915382|15031|0
1.82758030626881,-0.212985811362762,-0.12856436877984,1.71123103064928,-0.614061689334398,-0.504693959795301,-0.16083173420948,-0.071728391824354,1.07859878741721,-0.0473777261759193,-0.812097641703151,1.12332353245011,0.154758027468977,-0.315527908851166,-1.24309774939673,-0.621670366982866,0.13480335780094,-1.15516082051584,-0.0300671989834387,-0.213912701280146,-0.464766587696672,-1.09167748668699,0.459439189008896,0.329170888353798,-0.387505662399443,-1.13299027373208,0.05460987418181,-0.0193917308567555|7452|0
-2.29330497584819,2.4921673383855,-2.15167433251473,-1.49828812433543,0.471393492091741,-1.17364336509503,0.679636666171937,-0.419153248407119,0.508538286947307,1.31788804437128,0.209706015539197,0.193923120856435,-1.35264887190758,1.15076551605805,-0.648289189472124,-0.316849090145523,-0.438051715367403,0.257257312657425,0.0801813192407066,0.133832595103632,0.933657763116722,0.534405368239506,0.00637779092143675,-0.480115159940819,-0.049916216208187,0.0835458963812716,0.254517119249667,0.242370418505351|63748|0
-0.49242162892461,0.95384572791279,0.733303109798758,1.09385861417706,0.2651418176076,0.392833955104953,0.172087017599441,0.51598436840569,-0.0103319107442622,-0.714494168379648,-2.11135725976146,0.552961162185066,0.582169117688702,-0.110351848691248,-1.0210056973125,-0.636147080776228,0.192273340773345,-0.453514908892966,1.42500400895918,-0.0850018286236839,-0.392618761253623,-0.985995945123013,0.112395727765273,-0.82883382757849,-0.683827792225828,-0.959320481414607,0.147278978967593,0.125610925779617|45984|0
0.170058724374243,0.331449907383737,-0.0135708842745816,-2.03402906001216,-0.354395545072954,-0.74547194855835,-0.867892525185368,-2.99446898888381,-1.4292471766361,-0.517472004241994,-0.755949913030098,-0.0850879721244228,0.727380720478357,0.20365600919893,-0.379449286028455,1.43554515636049,-0.159796516549084,-1.42956735145199,-0.61835421736094,0.644976615411667,-0.911719003771613,1.33752129861029,-0.228433037968601,0.0301307416494747,0.940490671595388,-0.0837994364987848,0.0729862219078298,0.254257782976681|48296|0
-0.707582758827911,0.46101720311565,0.201920426908454,-0.415125915146834,1.18831925716201,-1.34308446293051,0.831150770050156,-0.155098175787501,0.0847536948752233,-1.6983357089402,-0.590677597939283,0.075531802036395,0.0521952920972206,-1.70179576668077,-0.472661668455832,-0.10840200233641,1.17388746201779,0.155328837487578,0.00164704925123486,0.119624116150785,-0.102740761277786,-0.288033322504026,-0.0361389084055163,-0.161109401447317,-0.156463102500962,-0.115615196531981,0.120778385508919,0.20097589804479|33055|0
1.16202207901784,0.13611336079983,0.384959308366629,1.40288426696228,-0.232313943406659,-0.202131519966999,0.00555828586395836,0.0382119324106605,0.433627798032096,-0.0974831642432328,-0.69735533303192,0.0278496709100053,-1.07447602623491,0.253785729950881,0.00970060447775769,-0.67873910785374,0.317547401221072,-0.862221838670176,-0.361678587861175,-0.248523307890764,-0.112017017427314,-0.134230205127002,-0.0515702424274143,0.0690876039040366,0.630904404681975,-0.309761706043232,0.0335078495108653,0.014200437723408|62266|0
2.29563181383663,-1.31724222002548,-0.853430652352118,-1.59236997870882,-1.12781163529553,-0.461055279435141,-1.14088068884146,-0.208419411321345,-1.26033776339291,1.52125230923725,-0.958189326331602,-0.276893122389365,1.5490496614787,-0.731617993648852,-0.19149363056953,-0.491132645109418,0.343658368494434,-0.107763173151924,-0.139295930394641,-0.330063884052154,-0.157259453921145,0.0854919753371055,0.259251351895401,0.670805008666646,-0.183482729026198,-0.210772856571373,0.0223739197554432,-0.0375489820739543|17531|0
2.31593422442197,-1.45626384149584,-0.863070292245218,-1.62323357809592,-1.25735592176183,-0.342468773545824,-1.35567823806631,-0.0660094677700222,-0.918084381159598,1.57005187522955,-1.43478497610856,-1.2764040364514,-0.163417777727437,-0.440696471138973,0.0696529551771314,-0.293359557750456,0.347094376592768,0.22785411401797,-0.0865744271656009,-0.44983270375853,-0.180008611642574,-0.0461206902503968,0.269355551970487,0.432945913562893,-0.245867221509184,-0.190579263136459,0.0174740016716658,-0.0425689361421388|46028|0
0.00915300067572389,0.705260412975443,-0.688982122458466,-0.885551476078067,1.59122591299406,0.0738696587215909,0.957477032023479,-0.0894074537029107,0.100871057657165,-0.322628000626554,0.182582652289111,-0.233875360906653,-0.732402176991798,-0.959336697349804,-0.688088077557796,0.692665866601042,-0.238473584864705,0.565089595958899,0.366081338128444,0.0447374138028542,-0.397520532097014,-0.901647913102594,0.0697013877409521,-0.485386337806901,-0.375699285262712,0.124384014687634,-0.0677416876977448,-0.172162652305488|64384|0
2.0414294655051,-1.8865818552885,-1.07221982415912,-1.70526895467735,-1.1370878664644,0.256496031739333,-1.28429462968466,0.0651784434180438,-1.24348881730191,1.66027112001838,0.180309368803405,-0.40946869845366,0.244771976616071,-0.310726024613351,-0.598244862349568,-0.0911096785482888,0.0463625162472189,0.68303176262441,0.17691877870993,-0.157119729901434,-0.0577253874200648,0.0168471699385533,0.120146309563686,0.112397452411683,-0.29059961561936,-0.203048489793278,-0.00407286812950722,-0.0331629197775679|40848|0
0.0399519714375715,0.192830253657669,-0.0687979161621212,-2.03886908576201,1.04460650005486,-0.806588957006501,0.838879520083417,-0.509619479773964,-1.25859853998398,0.59404657928124,-1.51624556007389,-0.719095478732215,1.42291628265693,-0.556674859187096,-0.404398697766666,1.14808633261217,-0.614104497791848,-1.21740091392855,0.461967622079566,0.344309189195544,0.21294896610226,0.840571082524465,-0.231591097468705,-0.948343521057812,-0.428308472682548,-0.369717607821955,0.266318440941175,0.0467231726212362|43773|0
-0.671465822464604,-1.24406187011244,1.06792370581208,-2.50321288026677,-1.64156547604692,-0.641764294283335,-1.3951877431479,0.622142569347746,-1.16638464742077,0.56045467199247,-1.49276778914972,-0.978547679047903,0.131302124772873,-0.709970945763592,-0.567764725644026,0.25488008010435,0.256238569577385,0.344006943796747,-1.25034763798006,-0.174488276405303,-0.0367473443260177,0.0319033605811026,0.245230136901589,-0.0768044731696024,-0.30486630638492,-0.339907493151557,0.141828052813994,-0.126910089272676|20194|0
2.06202957797702,-0.0165290150700559,-1.05131691577638,0.41407828953546,-0.107220592820747,-1.20814500367656,0.216124716521952,-0.361743730167343,0.471223903703154,0.0597694625058516,-0.654646788897183,0.686369972959658,0.52279745953389,0.184344201935509,-0.0111480121625608,-0.129392353156633,-0.311132922339723,-0.929021421586446,0.139659554776427,-0.195216560228869,-0.283391796230325,-0.659747506967212,0.335796944206854,0.0589128688898961,-0.283996964174762,0.193840674904401,-0.0677112603177472,-0.0588588153807329|63158|0
-6.27574834888028,4.32817211370192,-5.18098868746003,-0.0854785858505073,-3.15861716814325,-1.67861216434114,-3.00443119172656,4.03631868314727,-0.738076852910991,-0.899481673510877,-2.46507028694406,1.98630167671981,1.25123635129913,3.31726117991652,0.222420114466972,0.791276331977771,1.2850615144583,0.350256350834062,0.0326648434478743,-1.67698426608335,0.904831187256131,1.24870199371772,0.633999954056325,-0.118442392582632,-0.568130450081973,-0.371890704751932,-2.8611702702218,-0.598654649360857|2334|0
1.47117459512767,-0.398953573074014,0.241128313281481,-0.870515881222711,-0.655718522232732,-0.559319495277608,-0.524905307152942,-0.177565408448362,-0.81211088763786,0.59448514995646,-0.822740733426115,-0.48495266092559,0.951645113481792,-0.327954456612757,0.806884614932691,1.4505266645102,-0.122317955560847,-1.38454485352643,0.920745326192996,0.129510370703871,-0.14486501172082,-0.497809605516833,0.0262390598522254,-0.464796190341518,0.363538167619652,-0.430825978640156,0.0136889863280434,0.0150018498388745|69266|0
-1.16601377681799,0.534036649505188,1.53144642373672,-0.548009764857795,0.969583593903727,-0.661306247959419,1.50058217975497,-0.091541883917509,-0.749089453566892,-0.616977602511659,1.15098613161035,-0.409199541119139,-2.38467704113483,0.790748325590684,-0.729168478639084,0.222370411246036,-0.807589869683426,-0.175839404315733,-1.95039284859888,-0.149730659244072,0.124280332251464,0.136026180581401,-0.265263582399247,0.145064481303384,0.798639195785901,-0.547414686311865,-0.218451961027379,-0.186213003288182|69526|0
1.18910678739359,-1.82253813833067,1.27015572361679,-0.952043501285252,-2.21808814290057,0.58962532972408,-1.80224012358979,0.385659684542897,-0.802411336727584,1.24918771642949,0.673152806278907,-0.0912376453678419,-0.701822236488636,-0.873271966871284,-1.73720312958972,-1.12644849455449,1.28145591207206,0.0333595293261082,0.0320033951436743,-0.291797591625652,-0.0442499574157771,0.430727406557843,-0.0855233527157241,0.238377126328069,0.315215196967262,0.00661596438157408,0.0821582807479788,0.0257411249330084|45468|0
-2.27109329590469,1.14021054892039,1.52069143621845,-0.448710112266693,1.29623682702868,1.99538466038771,-1.14566219997909,-2.52364852317938,0.184890282406919,-0.705781479019993,-0.58873300130409,0.191262989938417,-0.314058440977501,0.0608041055231654,1.04794243656812,-0.203515365769829,0.0930784933056519,-0.907455395327269,-2.43183531443979,-1.17806433070785,3.26002805443156,-0.152063784743335,-0.186472353070709,-0.396982810194598,0.62644172570175,-0.417710595457803,0.402954513585701,0.0324334592164699|1638|0
-1.0273266868897,0.287849489364203,1.51103864476835,-3.16167611758253,-0.880579734479211,-0.838578460104908,-0.354044286545508,0.561068533061731,1.74790098483151,-2.21060964440416,-1.04305052463341,0.96824419655666,0.734744030680407,-0.388643892756708,0.431304803041933,0.448208297651586,-0.846430015368472,0.483130153550943,-1.03206313068036,-0.13430630550173,0.340039824428615,1.12042423039662,-0.177934680345057,0.0353590525762047,-0.203330929505026,-0.38393159285368,0.309211333430614,0.148398811304286|41035|0
1.91269253158872,-0.167121099429108,-1.80160303975301,0.343893035361633,0.148004855215694,-0.754134597351006,-0.00689129219668221,-0.0491230265705982,0.93524386918667,-0.721791680543929,0.836673342665792,0.333552625810313,-1.21681432807507,-1.19259578940899,-0.627585776545095,0.310774969286875,0.940621618801117,0.722821073374035,0.437566205183251,-0.151796509429042,-0.205881245236314,-0.493081051892208,0.11506765439493,-0.54969573530211,-0.115441933013642,-0.0833729924241624,-0.0203284562175658,-0.0273207409978035|66396|0
-0.0569592908469554,0.782823954777366,0.644962757747713,-0.366601420294305,-0.0303975481450585,-1.58456115211861,0.948329290998245,-0.193726764360985,0.00781666807956164,-0.397518216880709,-0.212731700103802,0.0577430885668037,-0.887179098244775,0.320161253762037,-0.337751802807082,-0.375171512156429,0.011762858013569,-1.03280777975355,-0.483998719020089,-0.106485054563751,-0.200726016513964,-0.448073881538826,0.206845197573952,0.843955583879377,-0.644728779659223,0.0910565271415275,0.244561352309201,0.105132448248213|62490|0
1.45491532473511,-0.333144114366462,0.412166509292444,-0.633627854684141,-0.675362964649834,-0.57719247155685,-0.637661368782045,-0.240729721438674,0.529050902378085,0.233476804099431,0.152496756926075,-3.18297567032773,2.14474548333183,1.1997645053573,0.10972473465027,1.40972274357639,0.675239669651513,-1.0935755219376,0.67622471346725,0.0675607137469038,-0.289450985072759,-0.702468429682474,0.0526423615166939,-0.410370077569998,0.309069502922117,-0.476246314020429,-0.0168882920999632,0.00995771796475012|4345|0
-0.565618691085188,-0.163127729588642,0.301845826647796,-2.75270556481779,-0.497333892265932,0.251482336885806,-0.820962199040628,0.613738208730112,-2.3766754549011,1.09281952655815,0.0302484370343975,-0.518029569600766,0.593768828782475,-0.0753027983255642,-0.525474541253284,0.151388372405943,-0.0278198263333011,0.472957729914741,-0.562848304657722,-0.358761815321608,-0.104337184627078,-0.0336805694789789,-0.0918059512450997,-1.19141381591716,-0.150875453157746,-0.33367127031729,0.0625731251332516,0.00916718796958003|36019|0
2.08870073161022,-1.18732038725101,-0.381122319866292,-0.55461674232408,-1.08068329854206,0.313512600165316,-1.35906113030932,0.182925363355033,0.479555722499969,0.800441993003743,-1.90054442566556,-0.721046668284181,-0.323535618227774,-0.31734360146144,0.793979021214209,-0.585870837021035,-0.587577876141777,1.70862197212228,-0.777710217204576,-0.532622349934981,-0.397774209771429,-0.671753338999955,0.347478992108694,0.0390147768214917,-0.644203975050771,0.469528886761106,-0.00603367912699007,-0.0303605327094604|7335|0
-4.06455973809435,1.66354815942989,0.7013211729958,-1.89905939342604,0.245438039382355,-0.915223039314185,1.40574601938353,-1.38254754530549,2.64265651193688,4.03037556464041,1.77508728477971,-0.137790579495186,-0.918541627921778,-1.5363870922591,0.210784801625078,0.121506822854546,-1.48851016486024,-0.212074009948309,-0.3426592322328,0.0699833675501843,-0.499737981840334,0.0699921406440051,0.275005406677662,0.355147380436779,-0.163052597638999,0.474618744182426,-1.92128206331063,-0.785292586067453|20406|0
1.94149987058397,-1.37704429993463,-0.82506348100406,-1.76964714677145,-0.99824247251284,-0.217133327771978,-0.769636777493625,-0.00254906358826258,0.420690477078115,0.160000469329034,0.891438355761948,1.59205279213593,0.903124887255379,-0.157870492909928,-0.52696742458519,-1.8274676674351,-0.0634941474132321,0.989518477186849,0.303791510146658,-0.342534767649543,-0.659723704304818,-1.43245247945384,0.469571731541094,0.672534000892729,-0.665401341617231,-0.254586007643421,-0.00581015056884579,-0.0273692029253861|17007|0
-1.88596253000275,2.14728953954001,-1.38525554127734,-0.921728605293112,1.40228774220792,-1.237738465818,1.67810578995201,-0.595755835767945,0.271194096136608,0.792787891377315,-0.362014004674345,-0.742790092554854,-0.50504963756306,-1.23577893808669,0.279937715333118,-0.229025709401878,0.484710384089908,-0.0761156589718239,-0.341982332899054,0.13844811989322,-0.0546163258023536,0.312299580928202,-0.453182354714663,0.613760933485979,-0.0537990265180627,0.307577347098015,-1.9066065014238,-1.23515566042406|21106|0
-10.6323749061596,7.25193622855414,-17.6810718207918,8.20414440620562,-10.1665907519072,-4.51034377036334,-12.9816061559658,6.78358879797499,-4.65932958355558,-14.9246547735487,8.38914233451929,-16.4655039422141,0.33851695978655,-14.224403603167,0.556584472572111,-11.683998043525,-15.8416159780561,-5.75319975278369,3.81304079276336,-0.810146481561289,2.71535704420309,0.695602689761576,-1.13812206664164,0.459442241911828,0.386337323495895,0.522438449202614,-1.41660373652915,-0.488307035713995|4175|1
0.986055086921799,-1.1091446009077,0.621816399750533,0.547039728275259,-1.37316919256946,0.102028571782909,-0.795053985055702,0.213275521304467,-0.37022810907011,0.860153690843571,0.113977828480633,-0.543421827972921,-1.88470786531345,0.376546026541814,-0.111104745742966,-1.03831094237377,-0.303817597131196,2.31779136323305,-0.734714713362665,-0.356866360250317,-0.146968415090021,-0.258024777220974,-0.211143120643839,-0.068934855611609,0.410611510814193,-0.227967852237528,0.0315538878752305,0.0420045116965729|51406|0
-1.02127314193458,-0.60758928482302,1.36129309033353,-0.677894526723989,1.13988034277149,0.556699205343719,-0.436062176364078,0.484083922552292,-1.10005571833567,0.206342807663119,-0.717326204181389,-0.267643114954098,-0.82175942516309,0.0262731788475046,-1.30234736857713,-1.19791359286009,-0.532323246867626,1.51402651663028,-0.989731780394442,-0.438092938348964,-0.489060840308534,-1.13051427924037,-0.0163404914795134,-1.45553267087899,-0.0636293879855552,-0.630007075609765,0.124290748096957,0.122085480616645|28560|0
2.07284568550752,-0.00487837008320145,-1.1123441345344,0.375279025219894,-0.0109056344010036,-1.11313668608235,0.228431052070794,-0.364663194351666,0.447564885671408,0.0532451233845321,-0.755868715488585,0.755430798415536,0.777145225256462,0.129843959899915,-0.0245811324388218,-0.0943874803445535,-0.380966113021245,-0.905782050556652,0.197029095588379,-0.175221676485331,-0.290953459428002,-0.670074008019895,0.313567230902364,-0.0915462174456937,-0.25551089344411,0.202761276391935,-0.0664688097779349,-0.0599248933637794|554|0
0.808599021309173,-0.336066295019959,1.43540190696283,2.94613939799275,-1.02751167320538,0.506761589945992,-0.540816715832165,0.359885290689077,0.451496472791518,0.379000394547969,-0.888862416401532,-0.457052499463259,-1.88082068135493,-0.0916161355422516,-0.464549607847332,0.0502880801216696,0.306583056796578,-0.762281546933627,-1.11866046888683,-0.0765403677393549,-0.0968144546546501,-0.39627413180941,0.0447874062241595,0.345195945316986,0.0988215928314612,-0.0888089623501649,0.0248585554120786,0.0516899297884626|60916|0
1.05725283367471,-0.235249615747095,0.612964192935255,1.37057161026321,-0.578038255469076,0.288391812616362,-0.442405611714652,0.381338650967357,0.716559447948836,0.0771946825826017,0.560515315655783,-0.30221319981987,-3.12518843376858,0.655981500141469,-0.55998533218307,-0.332764288472588,0.186805216215666,0.0125400662348767,-0.0923796737597275,-0.320888205921284,-0.0214735514934377,-0.0087043813045543,-0.0697445374795634,-0.0317571845998496,0.493213088636865,-0.279201453233318,0.0293746887351691,0.00741898353644008|25245|0
1.14093783908202,-0.123597462318811,0.833619283855069,0.84377073057756,-0.880739238276693,-0.545489358785002,-0.291850377271338,0.0912921326421229,0.742588436330899,-0.223198655082424,-0.207537777748577,-0.0799809778702891,-1.70123617608542,0.249199642592984,0.254463051001146,-0.554248009236456,0.572537571115507,-1.18075206119172,-0.295101739846559,-0.257516555549649,-0.256740756358077,-0.621724121041468,0.193614353571062,0.586264148625359,0.116252724161268,0.288315913330037,-0.0167755003190172,0.0144568228169465|21751|0
1.36758391077926,-1.06718810043886,0.153691403362677,-1.42789139691353,-1.24734667253261,-0.596530610119377,-0.751422269811813,-0.0281475767442007,-2.25734380847902,1.57885753568509,1.56349789742886,-0.49393914902129,-0.720142267596737,0.355018822881141,0.0107580048711797,-0.675943933472746,0.782258340401822,-0.465589503880508,-0.115918039526486,-0.357472024763078,-0.462213289184521,-1.13667161738548,0.232414359504316,0.123740805173789,0.0589577700737407,-0.528892317104657,0.00915170713283213,0.0118378509774261|11630|0
